id,language,subject,question,A,B,C,D,answer_letter
109,ml,high_school_european_history,"This question refers to the following information.
Read the following memoir.
Not only did he expect all persons of distinction to be in continual attendance at Court, but he was quick to notice the absence of those of inferior degree; at his lever, his couches, his meals, in the gardens of Versailles (the only place where the courtiers in general were allowed to follow him), he used to cast his eyes to right and left; nothing escaped him[;] he saw everybody. If anyone habitually living at Court absented himself he insisted on knowing the reason; those who came there only for flying visits had also to give a satisfactory explanation; anyone who seldom or never appeared there was certain to incur his displeasure. If asked to bestow a favor on such persons he would reply haughtily: ""I do not know him""; of such as rarely presented themselves he would say, ""He is a man I never see""; and from these judgments there was no appeal.
No one understood better than Louis XIV the art of enhancing the value of a favor by his manner of bestowing it; he knew how to make the most of a word, a smile, even of a glance.
He loved splendor, magnificence, and profusion in all things, and encouraged similar tastes in his Court; to spend money freely on equipages and buildings, on feasting and at cards, was a sure way to gain his favor, perhaps to obtain the honor of a word from him. Motives of policy had something to do with this; by making expensive habits the fashion, and, for people in a certain position, a necessity, he compelled his courtiers to live beyond their income, and gradually reduced them to depend on his bounty for the means of subsistence.
—Duke Saint-Simon, Memoirs of Louis XIV and His Court and His Regency, c. 1750
Which of the following is the best explanation of the bias found in the document above?","The duke, as a member of the French nobility, is sympathetic to King Louis.","The duke, as a member of the French nobility, is biased against the king because of his suppression of the nobility.","The duke, as a member of the French nobility, supported the extension of the administrative, financial, military, and religious control of the central state over the French population.","The duke, as a member of the French nobility, supported King Louis's preservation of the aristocracy's social position and legal privileges, while he removed their power.",B
109,mni,high_school_european_history,"This question refers to the following information.
Read the following memoir.
Not only did he expect all persons of distinction to be in continual attendance at Court, but he was quick to notice the absence of those of inferior degree; at his lever, his couches, his meals, in the gardens of Versailles (the only place where the courtiers in general were allowed to follow him), he used to cast his eyes to right and left; nothing escaped him[;] he saw everybody. If anyone habitually living at Court absented himself he insisted on knowing the reason; those who came there only for flying visits had also to give a satisfactory explanation; anyone who seldom or never appeared there was certain to incur his displeasure. If asked to bestow a favor on such persons he would reply haughtily: ""I do not know him""; of such as rarely presented themselves he would say, ""He is a man I never see""; and from these judgments there was no appeal.
No one understood better than Louis XIV the art of enhancing the value of a favor by his manner of bestowing it; he knew how to make the most of a word, a smile, even of a glance.
He loved splendor, magnificence, and profusion in all things, and encouraged similar tastes in his Court; to spend money freely on equipages and buildings, on feasting and at cards, was a sure way to gain his favor, perhaps to obtain the honor of a word from him. Motives of policy had something to do with this; by making expensive habits the fashion, and, for people in a certain position, a necessity, he compelled his courtiers to live beyond their income, and gradually reduced them to depend on his bounty for the means of subsistence.
—Duke Saint-Simon, Memoirs of Louis XIV and His Court and His Regency, c. 1750
Which of the following is the best explanation of the bias found in the document above?","The duke, as a member of the French nobility, is sympathetic to King Louis.","The duke, as a member of the French nobility, is biased against the king because of his suppression of the nobility.","The duke, as a member of the French nobility, supported the extension of the administrative, financial, military, and religious control of the central state over the French population.","The duke, as a member of the French nobility, supported King Louis's preservation of the aristocracy's social position and legal privileges, while he removed their power.",B
109,mr,high_school_european_history,"हा प्रश्न खालील माहिती संदर्भात आहे.
खालील आत्मचरित्र वाचा.
त्यांनी केवळ उच्चपदस्थ व्यक्ती सतत दरबारात हजर राहतील अशी अपेक्षा केली नाही, तर कमी दर्जाच्या लोकांची अनुपस्थितीही त्यांनी त्वरित ओळखली; त्यांच्या दांड्यावर, पलंगावर, जेवणास, व्हर्सायच्या बागेत (जिथे सामान्यतः दरबारी लोकांना त्यांना फॉलो करण्याची परवानगी होती), ते उजवीकडे आणि डावीकडे नजर टाकत असत; कोणतीही गोष्ट त्यांच्या नजरेतून सुटत नसे [;] ते प्रत्येकाला पाहत होते. जर कोणी दरबारात नियमितपणे येत नसेल, तर त्यांनी त्याचे कारण जाणून घेण्याचा आग्रह केला; जे लोक फक्त 'फ्लाइंग व्हिजिट'साठी आले होते, त्यांनाही समाधानकारक स्पष्टीकरण द्यावे लागले; जो कोणी क्वचितच किंवा कधीच तिथे येत नसे, त्याला त्यांची नाराजी निश्चित होती. जर अशा व्यक्तींवर कृपा करण्याची विनंती केली गेली, तर ते गर्वाने उत्तर देत: ""मी त्याला ओळखत नाही""; जे क्वचितच हजर राहिले, त्यांच्याबद्दल ते म्हणायचे, ""तो एक माणूस आहे ज्याला मी कधीच भेटलो नाही""; आणि या निर्णयांविरुद्ध कोणताही अपील नव्हता.
लुई चौदावा (Louis XIV) यांच्यापेक्षा कोणालाही एखाद्या व्यक्तीवर कृपा करण्याच्या पद्धतीमुळे त्या कृपेचे महत्त्व कसे वाढवायचे हे चांगले समजले नव्हते; त्यांना शब्दाचा, हास्याचा, अगदी नजरेचा पुरेपूर उपयोग कसा करायचा हे माहित होते.
त्यांना प्रत्येक गोष्टीत वैभव, भव्यता आणि विपुलता आवडत असे आणि त्यांनी आपल्या दरबारातही अशाच आवडीनिवडींना प्रोत्साहन दिले; पोशाख आणि इमारतींवर, मेजवानी आणि पत्त्यांच्या खेळावर उदारपणे पैसे खर्च करणे हा त्यांचा कृपा मिळवण्याचा एक खात्रीशीर मार्ग होता, कदाचित त्यांच्याकडून शब्दाचा सन्मान मिळवणे हे त्याचे उद्दिष्ट होते. धोरणात्मक हेतू यात काही प्रमाणात सामील होते; महागड्या सवयींना फॅशन बनवून आणि विशिष्ट पदावरील लोकांसाठी ती गरज बनवून, त्यांनी आपल्या दरबारी लोकांना त्यांच्या उत्पन्नापेक्षा जास्त खर्च करण्यास भाग पाडले आणि हळूहळू त्यांची उपजीविकेची साधने त्यांच्या दयेवर अवलंबून ठेवली.
—ड्यूक सेंट-सायमन, लुई चौदावा आणि त्याचे दरबार आणि त्याची राज्याभिषेक (Memoirs of Louis XIV and His Court and His Regency), c. 1750
वरील कागदपत्रात आढळलेल्या पूर्वग्रहाचे सर्वोत्तम स्पष्टीकरण खालीलपैकी कोणते आहे?","The duke, as a member of the French nobility, is sympathetic to King Louis.","The duke, as a member of the French nobility, is biased against the king because of his suppression of the nobility.","The duke, as a member of the French nobility, supported the extension of the administrative, financial, military, and religious control of the central state over the French population.","The duke, as a member of the French nobility, supported King Louis's preservation of the aristocracy's social position and legal privileges, while he removed their power.",B
109,ne,high_school_european_history,"This question refers to the following information.
Read the following memoir.
Not only did he expect all persons of distinction to be in continual attendance at Court, but he was quick to notice the absence of those of inferior degree; at his lever, his couches, his meals, in the gardens of Versailles (the only place where the courtiers in general were allowed to follow him), he used to cast his eyes to right and left; nothing escaped him[;] he saw everybody. If anyone habitually living at Court absented himself he insisted on knowing the reason; those who came there only for flying visits had also to give a satisfactory explanation; anyone who seldom or never appeared there was certain to incur his displeasure. If asked to bestow a favor on such persons he would reply haughtily: ""I do not know him""; of such as rarely presented themselves he would say, ""He is a man I never see""; and from these judgments there was no appeal.
No one understood better than Louis XIV the art of enhancing the value of a favor by his manner of bestowing it; he knew how to make the most of a word, a smile, even of a glance.
He loved splendor, magnificence, and profusion in all things, and encouraged similar tastes in his Court; to spend money freely on equipages and buildings, on feasting and at cards, was a sure way to gain his favor, perhaps to obtain the honor of a word from him. Motives of policy had something to do with this; by making expensive habits the fashion, and, for people in a certain position, a necessity, he compelled his courtiers to live beyond their income, and gradually reduced them to depend on his bounty for the means of subsistence.
—Duke Saint-Simon, Memoirs of Louis XIV and His Court and His Regency, c. 1750
Which of the following is the best explanation of the bias found in the document above?","The duke, as a member of the French nobility, is sympathetic to King Louis.","The duke, as a member of the French nobility, is biased against the king because of his suppression of the nobility.","The duke, as a member of the French nobility, supported the extension of the administrative, financial, military, and religious control of the central state over the French population.","The duke, as a member of the French nobility, supported King Louis's preservation of the aristocracy's social position and legal privileges, while he removed their power.",B
109,or,high_school_european_history,"This question refers to the following information.
Read the following memoir.
Not only did he expect all persons of distinction to be in continual attendance at Court, but he was quick to notice the absence of those of inferior degree; at his lever, his couches, his meals, in the gardens of Versailles (the only place where the courtiers in general were allowed to follow him), he used to cast his eyes to right and left; nothing escaped him[;] he saw everybody. If anyone habitually living at Court absented himself he insisted on knowing the reason; those who came there only for flying visits had also to give a satisfactory explanation; anyone who seldom or never appeared there was certain to incur his displeasure. If asked to bestow a favor on such persons he would reply haughtily: ""I do not know him""; of such as rarely presented themselves he would say, ""He is a man I never see""; and from these judgments there was no appeal.
No one understood better than Louis XIV the art of enhancing the value of a favor by his manner of bestowing it; he knew how to make the most of a word, a smile, even of a glance.
He loved splendor, magnificence, and profusion in all things, and encouraged similar tastes in his Court; to spend money freely on equipages and buildings, on feasting and at cards, was a sure way to gain his favor, perhaps to obtain the honor of a word from him. Motives of policy had something to do with this; by making expensive habits the fashion, and, for people in a certain position, a necessity, he compelled his courtiers to live beyond their income, and gradually reduced them to depend on his bounty for the means of subsistence.
—Duke Saint-Simon, Memoirs of Louis XIV and His Court and His Regency, c. 1750
Which of the following is the best explanation of the bias found in the document above?","The duke, as a member of the French nobility, is sympathetic to King Louis.","The duke, as a member of the French nobility, is biased against the king because of his suppression of the nobility.","The duke, as a member of the French nobility, supported the extension of the administrative, financial, military, and religious control of the central state over the French population.","The duke, as a member of the French nobility, supported King Louis's preservation of the aristocracy's social position and legal privileges, while he removed their power.",B
109,pa,high_school_european_history,"This question refers to the following information.
Read the following memoir.
Not only did he expect all persons of distinction to be in continual attendance at Court, but he was quick to notice the absence of those of inferior degree; at his lever, his couches, his meals, in the gardens of Versailles (the only place where the courtiers in general were allowed to follow him), he used to cast his eyes to right and left; nothing escaped him[;] he saw everybody. If anyone habitually living at Court absented himself he insisted on knowing the reason; those who came there only for flying visits had also to give a satisfactory explanation; anyone who seldom or never appeared there was certain to incur his displeasure. If asked to bestow a favor on such persons he would reply haughtily: ""I do not know him""; of such as rarely presented themselves he would say, ""He is a man I never see""; and from these judgments there was no appeal.
No one understood better than Louis XIV the art of enhancing the value of a favor by his manner of bestowing it; he knew how to make the most of a word, a smile, even of a glance.
He loved splendor, magnificence, and profusion in all things, and encouraged similar tastes in his Court; to spend money freely on equipages and buildings, on feasting and at cards, was a sure way to gain his favor, perhaps to obtain the honor of a word from him. Motives of policy had something to do with this; by making expensive habits the fashion, and, for people in a certain position, a necessity, he compelled his courtiers to live beyond their income, and gradually reduced them to depend on his bounty for the means of subsistence.
—Duke Saint-Simon, Memoirs of Louis XIV and His Court and His Regency, c. 1750
Which of the following is the best explanation of the bias found in the document above?","The duke, as a member of the French nobility, is sympathetic to King Louis.","The duke, as a member of the French nobility, is biased against the king because of his suppression of the nobility.","The duke, as a member of the French nobility, supported the extension of the administrative, financial, military, and religious control of the central state over the French population.","The duke, as a member of the French nobility, supported King Louis's preservation of the aristocracy's social position and legal privileges, while he removed their power.",B
109,ta,high_school_european_history,"இந்தக் கேள்வி பின்வரும் தகவலைக் குறிக்கிறது.

பின்வரும் நினைவுக் குறிப்பை வாசியுங்கள்.

அவர் அனைத்துப் புகழ்பெற்ற நபர்களும் அரசவையில் எப்போதும் இருக்க வேண்டும் என்று எதிர்பார்த்தது மட்டுமல்லாமல், தாழ்ந்த நிலையிலுள்ளவர்களின் இல்லாமையையும் உடனடியாகக் கவனித்தார்; அவரது தூக்கு மேடை, மெத்தைகள், உணவு வகைகள், வெர்சாய்ஸ் தோட்டங்களில் (பொதுவாக அரசவை உறுப்பினர்கள் அவரைப் பின்தொடர அனுமதிக்கப்பட்ட ஒரே இடம்), வலப்புறமும் இடப்புறமும் அவர் கண்களை வீசிப் பார்ப்பார்; எதுவும் அவருக்குத் தப்பவில்லை[;] அவர் எல்லோரையும் பார்த்தார். யாராவது வழக்கமாக அரசவையில் வசிப்பவர் வராவிட்டால், அதற்கான காரணத்தை அறிய அவர் வலியுறுத்தினார்; அங்கு அவ்வப்போது மட்டும் வருகை தந்தவர்களும் திருப்திகரமான விளக்கம் கொடுக்க வேண்டியிருந்தது; எப்போதாவது அல்லது ஒருபோதும் அங்கு தோன்றாதவர்கள் அவரது கோபத்திற்கு ஆளாக நேரிடும். அத்தகைய நபர்களுக்கு உதவி செய்யும்படி கேட்டால், ""அவரை எனக்குத் தெரியாது"" என்று இறுமாப்புடன் பதிலளிப்பார்: அரிதாகவே வருபவர்களைப் பற்றி ""நான் பார்த்த மனிதன் இல்லை"" என்பார்; இந்தத் தீர்ப்புகளுக்கு மேல் முறையீடு செய்ய முடியாது.

பதவியின் மூலம் ஒருவருக்குச் செய்யும் உதவியின் மதிப்பை உயர்த்துவதில் லூயி XIV-ஐ விட யாருக்கும் சிறந்த அறிவு இருக்கவில்லை; ஒரு வார்த்தை, ஒரு புன்னகை, ஏன் ஒரு பார்வை கூட எப்படிப் பயன்படுத்த வேண்டும் என்று அவருக்குத் தெரியும்.

அவர் எல்லா விஷயங்களிலும் ஆடம்பரம், பிரம்மாண்டம் மற்றும் மிகுதியான தன்மையை விரும்பினார், மேலும் தனது அரசவையில் இதேபோன்ற விருப்பங்களை ஊக்குவித்தார்; குதிரைப் பந்தயங்கள் மற்றும் கட்டிடங்களுக்கு, விருந்து மற்றும் சீட்டுகளில் தாராளமாக பணம் செலவழிப்பது அவரது தயவைப் பெறுவதற்கான ஒரு உறுதியான வழியாக இருந்தது, ஒருவேளை அவரிடமிருந்து ஒரு வார்த்தையைப் பெறும் கௌரவத்தைப் பெறலாம். இதில் கொள்கை நோக்கங்களும் இருந்தன; விலையுயர்ந்த பழக்கங்களை நாகரீகமாக்குவதன் மூலமும், ஒரு குறிப்பிட்ட நிலையில் உள்ளவர்களுக்கு அதை அவசியமாக்குவதன் மூலமும், அவர் தனது அரசவை உறுப்பினர்களை அவர்களின் வருமானத்திற்கு அதிகமாக வாழும்படி கட்டாயப்படுத்தினார், மேலும் படிப்படியாக அவர்கள் வாழ்வாதாரத்திற்கான ஆதாரத்திற்காக அவரது தயவைச் சார்ந்திருக்கச் செய்தார்.

—டியூக் செயின்ட்-சைமன், லூயி XIV மற்றும் அவரது நீதிமன்றம் மற்றும் அவரது ஆட்சிப் பொறுப்பு நினைவுக் குறிப்புகள், c. 1750

மேலே உள்ள ஆவணத்தில் காணப்படும் பாரபட்சத்திற்கு பின்வரும் விளக்கங்களில் எது சிறந்தது?","The duke, as a member of the French nobility, is sympathetic to King Louis.","The duke, as a member of the French nobility, is biased against the king because of his suppression of the nobility.","The duke, as a member of the French nobility, supported the extension of the administrative, financial, military, and religious control of the central state over the French population.","The duke, as a member of the French nobility, supported King Louis's preservation of the aristocracy's social position and legal privileges, while he removed their power.",B
109,te,high_school_european_history,"ఈ ప్రశ్న క్రింది సమాచారాన్ని సూచిస్తుంది.
క్రింద ఇవ్వబడిన జ్ఞాపకాన్ని చదవండి.
అందరూ గొప్ప వ్యక్తులు నిరంతరం రాజసభకు హాజరు కావాలని అతను ఆశించడమే కాకుండా, తక్కువ స్థాయి వ్యక్తుల గైర్హాజరీని కూడా వెంటనే గుర్తించేవాడు; తన పడగ వద్ద, తన మంచాల వద్ద, భోజనాల వద్ద, వెర్సైల్స్ తోటలలో (సాధారణంగా రాజ సభలోని సభ్యులను అనుసరించడానికి అనుమతించిన ఏకైక ప్రదేశం), అతను కుడి మరియు ఎడమ వైపులా చూసేవాడు; అతని నుండి ఏదీ తప్పించుకోలేదు[;] అతను అందరినీ చూసేవాడు. రాజసభలో నివసించే వారిలో ఎవరైనా గైర్హాజరైతే, అతను కారణం తెలుసుకోవాలని పట్టుబట్టేవాడు; అక్కడకు అప్పుడప్పుడు మాత్రమే వచ్చిన వారు కూడా సంతృప్తికరమైన వివరణ ఇవ్వాల్సి వచ్చేది; అక్కడ అరుదుగా లేదా ఎప్పుడూ కనిపించని వారు అతని ఆగ్రహానికి గురికావడం ఖాయం. అలాంటి వ్యక్తులపై దయ చూపమని అడిగితే, అతను గర్వంగా ""నాకు తెలియదు"" అని సమాధానం చెప్పేవాడు; అరుదుగా వచ్చిన వారి గురించి ""నేను చూడని వ్యక్తి"" అని చెప్పేవాడు; మరియు ఈ తీర్పులకు ఎటువంటి విజ్ఞప్తి లేదు.
లూయిస్ XIV కంటే బాగా దయను ఎలా అందించాలో ఎవరికీ అర్థం కాలేదు; ఒక మాట, చిరునవ్వు, కనీసం ఒక చూపును కూడా సద్వినియోగం చేసుకోవడం అతనికి తెలుసు.
అతను అన్ని విషయాలలో వైభవం, గొప్పతనం మరియు సమృద్ధిని ఇష్టపడేవాడు, తన రాజసభలో అలాంటి అభిరుచులను ప్రోత్సహించాడు; గుర్రపు బండ్లు మరియు భవనాలపై, విందులు మరియు పేకాటలపై డబ్బును స్వేచ్ఛగా ఖర్చు చేయడం అతని దయను పొందడానికి ఒక ఖచ్చితమైన మార్గం, బహుశా అతని నుండి ఒక మాట గౌరవాన్ని పొందడానికి కూడా ఉపయోగపడేది. దీనికి రాజకీయ కారణాలు కూడా ఉన్నాయి; ఖరీదైన అలవాట్లను ఫ్యాషన్‌గా చేయడం ద్వారా మరియు ఒక నిర్దిష్ట హోదాలో ఉన్న వ్యక్తులకు అవసరంగా మార్చడం ద్వారా, అతను తన రాజసభ సభ్యులను వారి ఆదాయానికి మించి జీవించేలా చేశాడు, క్రమంగా వారిని జీవనోపాధి కోసం అతని దయపై ఆధారపడేలా చేశాడు.
—డ్యూక్ సెయింట్-సైమన్, మెమోయిర్స్ ఆఫ్ లూయిస్ XIV అండ్ హిజ్ కోర్ట్ అండ్ హిస్ రీజెన్సీ, సి. 1750
పైన పేర్కొన్న పత్రంలో కనిపించే పక్షపాతానికి ఈ క్రింది వాటిలో ఏది ఉత్తమ వివరణ?","The duke, as a member of the French nobility, is sympathetic to King Louis.","The duke, as a member of the French nobility, is biased against the king because of his suppression of the nobility.","The duke, as a member of the French nobility, supported the extension of the administrative, financial, military, and religious control of the central state over the French population.","The duke, as a member of the French nobility, supported King Louis's preservation of the aristocracy's social position and legal privileges, while he removed their power.",B
109,ur,high_school_european_history,"This question refers to the following information.
Read the following memoir.
Not only did he expect all persons of distinction to be in continual attendance at Court, but he was quick to notice the absence of those of inferior degree; at his lever, his couches, his meals, in the gardens of Versailles (the only place where the courtiers in general were allowed to follow him), he used to cast his eyes to right and left; nothing escaped him[;] he saw everybody. If anyone habitually living at Court absented himself he insisted on knowing the reason; those who came there only for flying visits had also to give a satisfactory explanation; anyone who seldom or never appeared there was certain to incur his displeasure. If asked to bestow a favor on such persons he would reply haughtily: ""I do not know him""; of such as rarely presented themselves he would say, ""He is a man I never see""; and from these judgments there was no appeal.
No one understood better than Louis XIV the art of enhancing the value of a favor by his manner of bestowing it; he knew how to make the most of a word, a smile, even of a glance.
He loved splendor, magnificence, and profusion in all things, and encouraged similar tastes in his Court; to spend money freely on equipages and buildings, on feasting and at cards, was a sure way to gain his favor, perhaps to obtain the honor of a word from him. Motives of policy had something to do with this; by making expensive habits the fashion, and, for people in a certain position, a necessity, he compelled his courtiers to live beyond their income, and gradually reduced them to depend on his bounty for the means of subsistence.
—Duke Saint-Simon, Memoirs of Louis XIV and His Court and His Regency, c. 1750
Which of the following is the best explanation of the bias found in the document above?","The duke, as a member of the French nobility, is sympathetic to King Louis.","The duke, as a member of the French nobility, is biased against the king because of his suppression of the nobility.","The duke, as a member of the French nobility, supported the extension of the administrative, financial, military, and religious control of the central state over the French population.","The duke, as a member of the French nobility, supported King Louis's preservation of the aristocracy's social position and legal privileges, while he removed their power.",B
110,as,high_school_european_history,"This question refers to the following information.
For the catastrophe of 1914 the Germans are responsible. … Germany, in this matter, was unfortunate enough to allow herself (in spite of her skill at dissimulation) to be betrayed into an excess of candour by her characteristic tendency to go to extremes. Deutschland über alles. Germany above everything! … There you have the ultimate framework of an old but childish race.
Georges Clemenceau, Grandeur and Misery of Victory, 1930
From the passage, one may infer that Clemenceau believed",that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were the reason Germany started the war,that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were evidence of Germany's aggressive attitude,that the reason Germany lost the war was that it was betrayed from within,that Germany provided the ultimate framework for modern warfare,B
110,bn,high_school_european_history,"এই প্রশ্নটি নিম্নলিখিত তথ্যের উপর ভিত্তি করে তৈরি।

১৯১৪ সালের বিপর্যয়ের জন্য জার্মানরাই দায়ী। ... জার্মানি এই ক্ষেত্রে যথেষ্ট দুর্ভাগ্যজনক ছিল যে তারা (ভান করার দক্ষতা থাকা সত্ত্বেও) অতিরিক্ত স্পষ্টবাদী হওয়ার প্রবণতার কারণে বিশ্বাসঘাতকতার শিকার হয়েছিল। ডয়েচল্যান্ড উবার এসার্বে। জার্মানি সবকিছু ঊর্ধ্বে! ... এখানে একটি পুরনো কিন্তু ছেলেমানুষী জাতির চূড়ান্ত কাঠামো রয়েছে।

জর্জ ক্লিমেনসো, গ্র্যান্ডিউর অ্যান্ড মিসারি অফ ভিক্টরি, ১৯৩০

এই অনুচ্ছেদ থেকে বোঝা যায় যে ক্লিমেনসো বিশ্বাস করতেন",that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were the reason Germany started the war,that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were evidence of Germany's aggressive attitude,that the reason Germany lost the war was that it was betrayed from within,that Germany provided the ultimate framework for modern warfare,B
110,en,high_school_european_history,"This question refers to the following information.
For the catastrophe of 1914 the Germans are responsible. … Germany, in this matter, was unfortunate enough to allow herself (in spite of her skill at dissimulation) to be betrayed into an excess of candour by her characteristic tendency to go to extremes. Deutschland über alles. Germany above everything! … There you have the ultimate framework of an old but childish race.
Georges Clemenceau, Grandeur and Misery of Victory, 1930
From the passage, one may infer that Clemenceau believed",that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were the reason Germany started the war,that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were evidence of Germany's aggressive attitude,that the reason Germany lost the war was that it was betrayed from within,that Germany provided the ultimate framework for modern warfare,B
110,gu,high_school_european_history,"આ પ્રશ્ન નીચેની માહિતીનો ઉલ્લેખ કરે છે.

૧૯૧૪ની હોનારત માટે જર્મનો જવાબદાર છે. ... આ બાબતમાં, જર્મની એટલું કમનસીબ હતું કે તેણે પોતાની લાક્ષણિકતા ધરાવતી અતિશયોક્તિપૂર્ણ વૃત્તિને કારણે (છુપાવવાની કુશળતા હોવા છતાં) વધુ પડતી નિખાલસતામાં દગો ખાવાની મંજૂરી આપી. ડૉઇચલેન્ડ ઉપર એસે. જર્મની સર્વથી ઉપર! ... ત્યાં તમારી પાસે એક જૂના પરંતુ બાલિશ જાતિનું અંતિમ માળખું છે.

જ્યોર્જ ક્લેમેન્સો, ગ્રાન્ડિયર એન્ડ મિસરી ઓફ વિક્ટરી, ૧૯૩૦

આ ફકરા પરથી, કોઈ અનુમાન કરી શકે છે કે ક્લેમેન્સો માનતા હતા",that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were the reason Germany started the war,that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were evidence of Germany's aggressive attitude,that the reason Germany lost the war was that it was betrayed from within,that Germany provided the ultimate framework for modern warfare,B
110,hi,high_school_european_history,"यह प्रश्न निम्नलिखित जानकारी को संदर्भित करता है।

1914 की आपदा के लिए जर्मन लोग जिम्मेदार हैं। ... इस मामले में, जर्मनी इतना दुर्भाग्यशाली था कि उसने (छलावरण करने में अपनी कुशलता के बावजूद) अतिवादी होने की अपनी विशिष्ट प्रवृत्ति से विश्वासघात किया। Deutschland über alles. जर्मनी सबसे ऊपर! ... यहाँ आपके पास एक पुरानी लेकिन बचकानी नस्ल का अंतिम ढांचा है।

जॉर्जेस क्लेमेंसाउ, ग्रांड्यूर एंड मिज़री ऑफ़ विक्ट्री, 1930

इस अंश से, कोई यह अनुमान लगा सकता है कि क्लेमेंसाउ का मानना था",that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were the reason Germany started the war,that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were evidence of Germany's aggressive attitude,that the reason Germany lost the war was that it was betrayed from within,that Germany provided the ultimate framework for modern warfare,B
110,kn,high_school_european_history,"This question refers to the following information.
For the catastrophe of 1914 the Germans are responsible. … Germany, in this matter, was unfortunate enough to allow herself (in spite of her skill at dissimulation) to be betrayed into an excess of candour by her characteristic tendency to go to extremes. Deutschland über alles. Germany above everything! … There you have the ultimate framework of an old but childish race.
Georges Clemenceau, Grandeur and Misery of Victory, 1930
From the passage, one may infer that Clemenceau believed",that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were the reason Germany started the war,that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were evidence of Germany's aggressive attitude,that the reason Germany lost the war was that it was betrayed from within,that Germany provided the ultimate framework for modern warfare,B
110,kok,high_school_european_history,"This question refers to the following information.
For the catastrophe of 1914 the Germans are responsible. … Germany, in this matter, was unfortunate enough to allow herself (in spite of her skill at dissimulation) to be betrayed into an excess of candour by her characteristic tendency to go to extremes. Deutschland über alles. Germany above everything! … There you have the ultimate framework of an old but childish race.
Georges Clemenceau, Grandeur and Misery of Victory, 1930
From the passage, one may infer that Clemenceau believed",that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were the reason Germany started the war,that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were evidence of Germany's aggressive attitude,that the reason Germany lost the war was that it was betrayed from within,that Germany provided the ultimate framework for modern warfare,B
110,ml,high_school_european_history,"This question refers to the following information.
For the catastrophe of 1914 the Germans are responsible. … Germany, in this matter, was unfortunate enough to allow herself (in spite of her skill at dissimulation) to be betrayed into an excess of candour by her characteristic tendency to go to extremes. Deutschland über alles. Germany above everything! … There you have the ultimate framework of an old but childish race.
Georges Clemenceau, Grandeur and Misery of Victory, 1930
From the passage, one may infer that Clemenceau believed",that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were the reason Germany started the war,that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were evidence of Germany's aggressive attitude,that the reason Germany lost the war was that it was betrayed from within,that Germany provided the ultimate framework for modern warfare,B
110,mni,high_school_european_history,"This question refers to the following information.
For the catastrophe of 1914 the Germans are responsible. … Germany, in this matter, was unfortunate enough to allow herself (in spite of her skill at dissimulation) to be betrayed into an excess of candour by her characteristic tendency to go to extremes. Deutschland über alles. Germany above everything! … There you have the ultimate framework of an old but childish race.
Georges Clemenceau, Grandeur and Misery of Victory, 1930
From the passage, one may infer that Clemenceau believed",that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were the reason Germany started the war,that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were evidence of Germany's aggressive attitude,that the reason Germany lost the war was that it was betrayed from within,that Germany provided the ultimate framework for modern warfare,B
110,mr,high_school_european_history,"हा प्रश्न खालील माहिती संदर्भात आहे.
१९१४ च्या महासंकटासाठी जर्मन लोक जबाबदार आहेत. ... या बाबतीत जर्मनी इतका दुर्दैवी ठरला की त्याने (खोटे बोलण्यात तरबेज असूनही) अतिरेकी विचारसरणीमुळे स्वतःचा विश्वासघात होऊ दिला. Deutschland über alles. म्हणजे 'सर्वात महत्त्वाचे जर्मनी!' ... इथे तुम्हाला एका जुन्या पण बालिश वंशाची अंतिम रूपरेखा दिसते.
जॉर्जेस क्लेमेन्सो, ग्रांड्युअर अँड मिझरी ऑफ व्हिक्ट्री, १९३०
या परिच्छेदावरून असा निष्कर्ष काढता येतो की क्लेमेन्सो यांचा असा विश्वास होता...",that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were the reason Germany started the war,that the lyrics from the popular song Deutschland über alles (which eventually became the German national anthem) were evidence of Germany's aggressive attitude,that the reason Germany lost the war was that it was betrayed from within,that Germany provided the ultimate framework for modern warfare,B
